time_s,iters,rps,mbps,p50_us,p95_us,p99_us,cpu_pct,rss_mb,errors
7791,2988909631,390740,12210.6,41.95,56.5,63.5,357.878,5,0
7801,2992817123,390694,12209.2,41.95,56.5,63.5,362.5,5,0
7811,2996726186,390305,12197,41.95,56.5,63.5,364.743,5,0
7821,3000638533,390647,12207.7,41.95,56.5,63.5,371.763,5,0
7831,3004547925,390317,12197.4,41.95,56.5,63.5,366.615,5,0
7841,3008458393,390439,12201.2,41.95,56.5,63.5,350.39,5,0
7851,3012370256,390587,12205.8,41.95,56.5,63.5,358.034,5,0
7861,3016278455,390221,12194.4,41.95,56.5,63.5,362.09,5,0
7871,3020188634,390401,12200,41.95,56.5,63.5,365.367,5,0
7881,3024107238,391246,12226.4,41.95,56.5,63.5,347.114,5,0
7891,3028019262,390594,12206.1,41.95,56.5,63.5,365.523,5,0
7901,3031934116,390867,12214.6,41.95,56.5,63.5,364.431,5,0
7911,3035847749,390739,12210.6,41.95,56.5,63.5,352.106,5,0
7921,3039755699,390202,12193.8,41.95,56.5,63.5,355.226,5,0
7931,3043674546,391282,12227.6,41.95,56.5,63.5,352.886,5,0
7941,3047588929,390808,12212.8,41.95,56.5,63.5,349.766,5,0
7951,3051503968,390876,12214.9,41.95,56.5,63.5,354.602,5,0
7961,3055422038,391195,12224.8,41.95,56.5,63.5,367.551,5,0
7971,3059335761,390766,12211.4,41.95,56.5,63.5,367.239,5,0
7981,3063253488,391208,12225.3,41.95,56.5,63.5,355.694,5,0
7991,3067177683,391772,12242.9,41.95,56.5,63.5,360.842,5,0
8001,3071094811,391104,12222,41.95,56.5,63.5,370.515,5,0
8011,3075011634,391079,12221.2,41.95,56.5,63.5,365.523,5,0
8021,3078929583,391156,12223.6,41.95,56.5,63.5,358.97,5,0
8031,3082844001,390847,12214,41.95,56.5,63.5,358.658,5,0
8041,3086761428,391150,12223.4,41.95,56.5,63.5,355.382,5,0
8051,3090680069,391252,12226.6,41.95,56.5,63.5,360.218,5,0
8061,3094601800,391536,12235.5,41.95,56.5,63.5,361.154,5,0
8071,3098518878,391113,12222.3,41.95,56.5,63.5,359.75,5,0
8081,3102439018,391391,12231,41.95,56.5,63.5,373.947,5,0
8091,3106355525,391046,12220.2,41.95,56.5,63.5,364.743,5,0
8101,3110275060,391335,12229.2,41.95,56.5,63.5,360.842,5,0
8111,3114198462,391746,12242.1,41.95,56.5,63.5,352.886,5,0
8121,3118124397,391971,12249.1,41.95,56.5,63.5,361.622,5,0
8131,3122046146,391559,12236.2,41.95,56.5,63.5,352.574,5,0
8141,3125961043,390911,12216,41.95,56.5,63.5,353.354,5,0
8151,3129871260,390379,12199.3,41.95,56.5,63.5,366.927,5,0
8161,3133780291,390278,12196.2,41.95,56.5,63.5,357.722,5,0
8171,3137692810,390640,12207.5,41.95,56.5,63.5,357.254,5,0
8181,3141606352,390777,12211.8,41.95,56.5,63.5,358.502,5,0
8191,3145518666,390587,12205.8,41.95,56.5,63.5,366.615,5,0
8201,3149436783,391230,12225.9,41.95,56.5,63.5,364.899,5,0
8212,3153348786,390577,12205.5,41.95,56.5,63.5,359.906,5,0
8222,3157258742,390392,12199.7,41.95,56.5,63.5,361.154,5,0
8232,3161169443,390464,12202,41.95,56.5,63.5,369.579,5,0
8242,3165087527,391199,12225,41.95,56.5,63.5,358.034,5,0
8252,3168999627,390598,12206.2,41.85,56.5,63.5,372.231,5,0
8262,3172917688,391241,12226.3,41.85,56.5,63.5,351.95,5,0
8272,3176833675,391049,12220.3,41.85,56.5,63.5,359.594,5,0
8282,3180744542,390972,12217.9,41.85,56.5,63.5,372.031,5,0
8292,3184657057,390644,12207.6,41.85,56.5,63.5,354.29,5,0
8302,3188572405,390926,12216.4,41.85,56.5,63.5,368.175,5,0
8312,3192492801,391421,12231.9,41.85,56.5,63.5,350.546,5,0
8322,3196408572,390956,12217.4,41.85,56.5,63.5,351.95,5,0
8332,3200317396,390301,12196.9,41.85,56.5,63.5,363.183,5,0
8342,3204233141,390943,12217,41.85,56.5,63.5,365.367,5,0
8352,3208142044,390280,12196.2,41.85,56.5,63.5,364.587,5,0
8362,3212052581,390464,12202,41.85,56.5,63.5,357.878,5,0
8372,3215963401,390458,12201.8,41.85,56.5,63.5,359.594,5,0
8382,3219875302,390572,12205.4,41.85,56.5,63.5,358.97,5,0
8392,3223791187,390998,12218.7,41.85,56.5,63.5,356.474,5,0
8402,3227705338,390795,12212.3,41.85,56.5,63.5,372.231,5,0
8412,3231619401,390796,12212.4,41.85,56.5,63.5,366.459,5,0
8422,3235526536,390107,12190.8,41.85,56.5,63.5,354.758,5,0
8432,3239439448,390655,12208,41.85,56.5,63.5,355.226,5,0
8442,3243358452,390708,12209.6,41.85,56.5,63.5,367.601,5,0
8452,3247271546,390678,12208.7,41.85,56.5,63.5,366.303,5,0
8462,3251187042,390957,12217.4,41.85,56.5,63.5,365.835,5,0
8472,3255111132,391787,12243.3,41.85,56.5,63.5,363.651,5,0
8482,3259025201,390783,12212,41.85,56.5,63.5,356.318,5,0
8492,3262933012,390182,12193.2,41.85,56.5,63.5,364.119,5,0
8502,3266846368,390738,12210.6,41.85,56.5,63.5,367.707,5,0
8512,3270763743,391112,12222.2,41.85,56.5,63.5,357.566,5,0
8522,3274678285,390861,12214.4,41.85,56.5,63.5,371.451,5,0
8532,3278594836,391035,12219.8,41.85,56.5,63.5,355.382,5,0
8542,3282504271,390321,12197.5,41.85,56.5,63.5,357.722,5,0
8552,3286416032,390565,12205.2,41.85,56.5,63.5,356.63,5,0
8562,3290330936,390999,12218.7,41.85,56.5,63.5,349.766,5,0
8572,3294241158,390906,12215.8,41.85,56.5,63.5,374.375,5,0
8582,3298161474,391463,12233.2,41.85,56.5,63.5,365.367,5,0
8592,3302076488,390838,12213.7,41.85,56.5,63.5,349.454,5,0
8602,3305988993,390722,12210.1,41.85,56.5,63.5,365.367,5,0
8612,3309901969,390638,12207.4,41.85,56.5,63.5,362.871,5,0
8622,3313816728,390843,12213.9,41.85,56.5,63.5,369.759,5,0
8632,3317737099,391426,12232.1,41.85,56.5,63.5,379.383,5,0
8642,3321654591,391140,12223.1,41.85,56.5,63.5,372.387,5,0
8652,3325569954,390968,12217.8,41.85,56.5,63.5,362.871,5,0
8662,3329477265,390675,12208.6,41.85,56.5,63.5,363.281,5,0
8672,3333385380,390209,12194,41.85,56.5,63.5,361.31,5,0
8682,3337291310,389980,12186.9,41.85,56.5,63.5,355.85,5,0
8692,3341204124,390671,12208.5,41.85,56.5,63.5,350.39,5,0
8702,3345115961,390575,12205.5,41.85,56.5,63.5,372.855,5,0
8712,3349032291,391051,12220.3,41.85,56.5,63.5,364.587,5,0
8722,3352945481,390691,12209.1,41.85,56.5,63.5,360.842,5,0
8732,3356857434,390586,12205.8,41.85,56.5,63.5,357.41,5,0
8742,3360768851,390572,12205.4,41.85,56.5,63.5,351.638,5,0
8752,3364681815,390661,12208.2,41.85,56.5,63.5,352.886,5,0
8762,3368595419,390744,12210.7,41.85,56.5,63.5,358.814,5,0
8772,3372508763,390717,12209.9,41.85,56.5,63.5,363.495,5,0
8782,3376423306,390889,12215.3,41.85,56.5,63.5,365.523,5,0
8792,3380341799,391196,12224.9,41.85,56.5,63.5,356.63,5,0
8802,3384263994,391590,12237.2,41.85,56.5,63.5,359.594,5,0
8812,3388188673,391274,12227.3,41.85,56.5,63.5,351.09,5,0
8822,3392098144,390317,12197.4,41.85,56.5,63.5,357.878,5,0
8832,3396011287,390698,12209.3,41.85,56.5,63.5,378.159,5,0
8842,3399924695,390718,12209.9,41.85,56.5,63.5,353.666,5,0
8852,3403837411,390679,12208.7,41.85,56.5,63.5,359.282,5,0
8863,3407754157,390452,12201.6,41.85,56.5,63.5,368.847,5,0
8873,3411667728,390764,12211.4,41.85,56.5,63.5,351.17,5,0
8883,3415581788,390795,12212.3,41.85,56.5,63.5,363.651,5,0
8893,3419496423,390840,12213.7,41.85,56.5,63.5,369.579,5,0
8903,3423410484,390811,12212.8,41.85,56.5,63.5,345.866,5,0
8913,3427321753,390513,12203.5,41.85,56.5,63.5,363.807,5,0
8923,3431233168,390519,12203.7,41.85,56.5,63.5,363.807,5,0
8933,3435145669,390635,12207.3,41.85,56.5,63.5,364.431,5,0
8943,3439057360,390561,12205,41.85,56.5,63.5,353.666,5,0
8953,3442968656,390525,12203.9,41.85,56.5,63.5,357.722,5,0
8963,3446884747,391015,12219.2,41.85,56.5,63.5,368.955,5,0
8973,3450796254,390512,12203.5,41.85,56.5,63.5,354.758,5,0
8983,3454716347,390812,12212.9,41.85,56.5,63.5,369.782,5,0
8993,3458631668,390923,12216.4,41.85,56.5,63.5,362.246,5,0
9003,3462544467,390644,12207.6,41.85,56.5,63.5,363.495,5,0
9013,3466457850,390740,12210.6,41.85,56.5,63.5,367.395,5,0
9023,3470372274,390850,12214.1,41.85,56.5,63.5,368.487,5,0
9033,3474279178,390075,12189.8,41.85,56.5,63.5,352.73,5,0
9043,3478195713,391014,12219.2,41.85,56.5,63.5,360.53,5,0
9053,3482109928,390816,12213,41.85,56.5,63.5,361.778,5,0
9063,3486028813,391288,12227.8,41.85,56.5,63.5,358.19,5,0
9073,3489944197,390936,12216.8,41.85,56.5,63.5,368.331,5,0
9083,3493856038,390578,12205.6,41.85,56.5,63.5,360.374,5,0
9093,3497770715,390854,12214.2,41.85,56.5,63.5,353.354,5,0
9103,3501684474,390747,12210.8,41.85,56.5,63.5,354.29,5,0
9113,3505603080,391249,12226.5,41.85,56.5,63.5,356.006,5,0
9123,3509515903,390693,12209.1,41.85,56.5,63.5,350.546,5,0
9133,3513426376,390439,12201.2,41.85,56.5,63.5,357.098,5,0
9143,3517336561,390381,12199.4,41.85,56.5,63.5,358.502,5,0
9153,3521247474,390480,12202.5,41.85,56.5,63.5,359.126,5,0
9163,3525160013,390644,12207.6,41.85,56.5,63.5,361.778,5,0
9173,3529072670,390730,12210.3,41.85,56.5,63.5,364.275,5,0
9183,3532981815,390850,12214.1,41.85,56.5,63.5,359.688,5,0
9193,3536897994,391028,12219.6,41.85,56.5,63.5,356.006,5,0
9203,3540812529,390833,12213.5,41.85,56.5,63.5,355.538,5,0
9213,3544728145,390932,12216.6,41.85,56.5,63.5,358.97,5,0
9223,3548641726,390760,12211.2,41.85,56.5,63.5,356.318,5,0
9233,3552560537,391262,12226.9,41.85,56.5,63.5,357.254,5,0
9243,3556474368,390789,12212.1,41.85,56.5,63.5,355.538,5,0
9253,3560386234,390574,12205.4,41.85,56.5,63.5,359.282,5,0
9263,3564301018,390876,12214.9,41.85,56.5,63.5,358.346,5,0
9273,3568215355,390823,12213.2,41.85,56.5,63.5,366.147,5,0
9283,3572133647,391198,12224.9,41.85,56.5,63.5,360.218,5,0
9293,3576043745,390406,12200.2,41.85,56.5,63.5,350.858,5,0
9303,3579949301,389963,12186.3,41.85,56.5,63.5,353.666,5,0
9313,3583857179,390184,12193.3,41.85,56.5,63.5,353.51,5,0
9323,3587765499,390214,12194.2,41.85,56.5,63.5,362.09,5,0
9333,3591679072,390804,12212.6,41.85,56.5,63.5,365.835,5,0
9343,3595589460,390953,12217.3,41.85,56.5,63.5,361.562,5,0
9353,3599509177,390773,12211.7,41.85,56.5,63.5,353.115,5,0
9363,3603427172,391165,12223.9,41.85,56.5,63.5,357.878,5,0
9373,3607341704,390859,12214.3,41.85,56.5,63.5,353.978,5,0
9383,3611263983,391597,12237.4,41.85,56.5,63.5,361.622,5,0
9393,3615179599,390971,12217.9,41.85,56.5,63.5,359.126,5,0
9403,3619099703,391425,12232,41.85,56.5,63.5,345.866,5,0
9413,3623014484,390838,12213.7,41.85,56.5,63.5,350.39,5,0
9423,3626929275,390861,12214.4,41.85,56.5,63.5,345.242,5,0
9433,3630850503,391508,12234.6,41.85,56.5,63.5,358.814,5,0
9443,3634769887,391341,12229.4,41.85,56.5,63.5,363.963,5,0
9453,3638688069,391223,12225.7,41.85,56.5,63.5,353.354,5,0
9463,3642604433,391008,12219,41.85,56.5,63.5,358.034,5,0
9473,3646522306,391187,12224.6,41.85,56.5,63.5,365.367,5,0
9483,3650437013,390859,12214.3,41.85,56.5,63.5,349.766,5,0
9494,3654348588,390553,12204.8,41.85,56.5,63.5,364.275,5,0
9504,3658258799,390408,12200.2,41.85,56.5,63.5,352.886,5,0
9514,3662170656,390569,12205.3,41.85,56.5,63.5,360.686,5,0
9524,3666087091,391007,12219,41.85,56.5,63.5,362.246,5,0
9534,3670001273,390826,12213.3,41.85,56.5,63.5,364.431,5,0
9544,3673914119,390687,12209,41.85,56.5,63.5,368.643,5,0
9554,3677829112,390874,12214.8,41.85,56.5,63.5,356.318,5,0
9564,3681740071,390479,12202.5,41.85,56.5,63.5,359.594,5,0
9574,3685649210,390317,12197.4,41.85,56.5,63.5,351.95,5,0
9584,3689563862,390834,12213.6,41.85,56.5,63.5,358.346,5,0
9594,3693481757,391212,12225.4,41.85,56.5,63.5,362.559,5,0
9604,3697394195,390618,12206.8,41.85,56.5,63.5,349.922,5,0
9614,3701308217,390784,12212,41.85,56.5,63.5,353.354,5,0
9624,3705224719,391037,12219.9,41.85,56.5,63.5,369.423,5,0
9634,3709130384,389963,12186.3,41.85,56.5,63.5,366.927,5,0
9644,3713039565,390303,12197,41.85,56.5,63.5,358.658,5,0
9654,3716954676,390901,12215.6,41.85,56.5,63.5,358.034,5,0
9664,3720866720,390616,12206.7,41.85,56.5,63.5,353.198,5,0
9674,3724783263,391027,12219.6,41.85,56.5,63.5,361.934,5,0
9684,3728698874,390972,12217.9,41.85,56.5,63.5,360.686,5,0
9694,3732612226,390719,12210,41.85,56.5,63.5,354.446,5,0
9704,3736524100,390576,12205.5,41.85,56.5,63.5,354.446,5,0
9714,3740437942,390751,12211,41.85,56.5,63.5,364.119,5,0
9724,3744348081,390417,12200.5,41.85,56.5,63.5,364.275,5,0
9734,3748262534,390848,12214,41.85,56.5,63.5,351.326,5,0
9744,3752178865,390999,12218.7,41.85,56.5,63.5,368.019,5,0
9754,3756090425,390561,12205,41.85,56.5,63.5,348.362,5,0
9764,3760008916,391227,12225.8,41.85,56.5,63.5,359.594,5,0
9774,3763927274,391215,12225.5,41.85,56.5,63.5,355.85,5,0
9784,3767839828,390662,12208.2,41.85,56.5,63.5,361.31,5,0
9794,3771752515,390634,12207.3,41.85,56.5,63.5,352.886,5,0
9804,3775667041,390837,12213.6,41.85,56.5,63.5,359.282,5,0
9814,3779580791,390774,12211.7,41.85,56.5,63.5,355.07,5,0
9824,3783494166,390794,12212.3,41.85,56.5,63.5,361.466,5,0
9834,3787404008,390918,12216.2,41.85,56.5,63.5,348.125,5,0
9844,3791318058,390827,12213.4,41.85,56.5,63.5,364.119,5,0
9854,3795232193,390791,12212.2,41.85,56.5,63.5,359.438,5,0
9864,3799145415,390687,12209,41.85,56.5,63.5,367.707,5,0
9874,3803055446,390394,12199.8,41.85,56.5,63.5,364.431,5,0
9884,3806970980,390950,12217.2,41.85,56.5,63.5,356.63,5,0
9894,3810886021,390901,12215.7,41.85,56.5,63.5,363.495,5,0
9904,3814800355,390807,12212.7,41.75,56.5,63.5,362.715,5,0
9914,3818717049,391079,12221.2,41.75,56.5,63.5,358.19,5,0
9924,3822630471,390708,12209.6,41.75,56.5,63.5,361.466,5,0
9934,3826543991,390758,12211.2,41.75,56.5,63.5,362.09,5,0
9944,3830454267,390436,12201.1,41.75,56.5,63.5,351.326,5,0
9954,3834368131,390746,12210.8,41.75,56.5,63.5,359.594,5,0
9964,3838279911,390610,12206.6,41.75,56.5,63.5,376.443,5,0
9974,3842192542,390619,12206.8,41.75,56.5,63.5,367.083,5,0
9984,3846106880,390826,12213.3,41.75,56.5,63.5,358.658,5,0
9994,3850019205,390642,12207.6,41.75,56.5,63.5,359.126,5,0
10004,3853931155,390557,12204.9,41.75,56.5,63.5,361.934,5,0
10014,3857843648,390644,12207.6,41.75,56.5,63.5,357.41,5,0
10024,3861758758,390900,12215.6,41.75,56.5,63.5,363.495,5,0
10034,3865671004,390639,12207.5,41.75,56.5,63.5,357.566,5,0
10044,3869580576,390347,12198.3,41.75,56.5,63.5,362.871,5,0
10054,3873487893,390106,12190.8,41.75,56.5,63.5,365.211,5,0
10064,3877396644,390269,12195.9,41.75,56.5,63.5,359.438,5,0
10074,3881313248,391029,12219.7,41.75,56.5,63.5,362.402,5,0
10084,3885230000,391092,12221.6,41.75,56.5,63.5,346.802,5,0
10094,3889146364,391017,12219.3,41.75,56.5,63.5,352.262,5,0
10104,3893062889,391052,12220.4,41.75,56.5,63.5,374.571,5,0
10114,3896984188,391484,12233.9,41.75,56.5,63.5,363.807,5,0
10124,3900902902,391313,12228.5,41.75,56.5,63.5,367.863,5,0
10134,3904814984,391153,12223.5,41.75,56.5,63.5,370.938,5,0
10145,3908733707,390690,12209.1,41.75,56.5,63.5,364.642,5,0
10155,3912656590,391654,12239.2,41.75,56.5,63.5,360.062,5,0
10165,3916578044,391548,12235.9,41.75,56.5,63.5,359.282,5,0
10175,3920495983,391154,12223.6,41.75,56.5,63.5,361.31,5,0
10185,3924414875,391299,12228.1,41.75,56.5,63.5,357.41,5,0
10195,3928336889,391576,12236.8,41.75,56.5,63.5,353.042,5,0
10205,3932258082,391508,12234.6,41.75,56.5,63.5,356.63,5,0
10215,3936174885,391078,12221.2,41.75,56.5,63.5,373.635,5,0
10225,3940096887,391589,12237.2,41.75,56.5,63.5,359.594,5,0
10235,3944017158,391419,12231.9,41.75,56.5,63.5,368.487,5,0
10245,3947944336,392117,12253.6,41.75,56.5,63.5,361.622,5,0
10255,3951866306,391552,12236,41.75,56.5,63.5,365.367,5,0
10265,3955784609,391229,12225.9,41.75,56.5,63.5,362.09,5,0
10275,3959710148,391965,12248.9,41.75,56.5,63.5,353.666,5,0
10285,3963633836,391743,12242,41.75,56.5,63.5,348.986,5,0
10295,3967555451,391564,12236.4,41.75,56.5,63.5,363.651,5,0
10305,3971470385,390867,12214.6,41.75,56.5,63.5,367.863,5,0
10315,3975379114,390248,12195.3,41.75,56.5,63.5,351.638,5,0
10325,3979286105,390116,12191.1,41.75,56.5,63.5,368.019,5,0
10335,3983195631,390327,12197.7,41.75,56.5,63.5,359.438,5,0
10345,3987103520,390174,12192.9,41.75,56.5,63.5,370.515,5,0
10355,3991010890,390139,12191.8,41.75,56.5,63.5,355.85,5,0
10365,3994920003,390308,12197.1,41.75,56.5,63.5,367.551,5,0
10375,3998831729,390553,12204.8,41.75,56.5,63.5,356.786,5,0
10385,4002742243,390453,12201.7,41.75,56.5,63.5,373.011,5,0
10395,4006650776,390220,12194.4,41.75,56.5,63.5,366.615,5,0
10405,4010562248,390566,12205.2,41.75,56.5,63.5,362.402,5,0
10415,4014472887,390453,12201.7,41.75,56.5,63.5,356.318,5,0
10425,4018387054,390820,12213.1,41.75,56.5,63.5,368.487,5,0
10435,4022302877,390927,12216.5,41.75,56.5,63.5,356.006,5,0
10445,4026214587,390556,12204.9,41.75,56.5,63.5,361.466,5,0
10455,4030130157,390950,12217.2,41.75,56.5,63.5,351.014,5,0
10465,4034046594,391035,12219.9,41.75,56.5,63.5,363.495,5,0
10475,4037960597,390790,12212.2,41.75,56.5,63.5,366.927,5,0
10485,4041874089,390739,12210.6,41.75,56.5,63.5,356.318,5,0
10495,4045790563,391034,12219.8,41.75,56.5,63.5,357.722,5,0
10505,4049710552,391411,12231.6,41.75,56.5,63.5,371.607,5,0
10515,4053627561,391087,12221.5,41.75,56.5,63.5,364.587,5,0
10525,4057545223,391136,12223,41.75,56.5,63.5,365.991,5,0
10535,4061457587,390657,12208,41.75,56.5,63.5,366.927,5,0
10545,4065382484,391887,12246.5,41.75,56.5,63.5,362.871,5,0
10555,4069302165,391331,12229.1,41.75,56.5,63.5,356.63,5,0
10565,4073220950,391277,12227.4,41.75,56.5,63.5,355.694,5,0
10575,4077136677,390932,12216.6,41.75,56.5,63.5,364.119,5,0
10585,4081054297,391185,12224.5,41.75,56.5,63.5,361.622,5,0
10595,4084969987,390951,12217.2,41.75,56.5,63.5,359.282,5,0
10605,4088887954,391171,12224.1,41.75,56.5,63.5,368.799,5,0
10615,4092807072,391289,12227.8,41.75,56.5,63.5,371.451,5,0
10625,4096726467,391361,12230,41.75,56.5,63.5,357.722,5,0
10635,4100651970,391326,12228.9,41.75,56.5,63.5,353.894,5,0
10645,4104571233,391292,12227.9,41.75,56.5,63.5,364.899,5,0
10655,4108487114,390998,12218.7,41.75,56.5,63.5,361.154,5,0
10665,4112405609,391237,12226.2,41.75,56.5,63.5,372.855,5,0
10675,4116324916,391298,12228.1,41.75,56.5,63.5,362.715,5,0
10685,4120242641,391222,12225.7,41.75,56.5,63.5,360.374,5,0
10695,4124157584,391430,12232.2,41.75,56.5,63.5,359.688,5,0
10705,4128072154,390841,12213.8,41.75,56.5,63.5,355.07,5,0
10715,4131992521,391459,12233.1,41.75,56.5,63.5,365.679,5,0
10725,4135912339,391366,12230.2,41.75,56.5,63.5,358.19,5,0
10735,4139831329,391270,12227.2,41.75,56.5,63.5,351.326,5,0
10745,4143752681,391517,12234.9,41.75,56.5,63.5,357.254,5,0
10755,4147674622,391598,12237.4,41.75,56.5,63.5,355.85,5,0
10765,4151596054,391520,12235,41.75,56.5,63.5,357.254,5,0
10775,4155509212,390716,12209.9,41.75,56.5,63.5,375.039,5,0
10786,4159422002,390660,12208.1,41.75,56.5,63.5,362.246,5,0
10796,4163339668,391172,12224.1,41.75,56.5,63.5,357.566,5,0
10806,4167256595,391062,12220.7,41.75,56.5,63.5,356.318,5,0
10816,4171179897,391723,12241.3,41.75,56.5,63.5,361.466,5,0
10826,4175097476,391179,12224.4,41.75,56.5,63.5,361.154,5,0
10836,4179012623,390889,12215.3,41.75,56.5,63.5,355.85,5,0
10846,4182930839,391195,12224.8,41.75,56.5,63.5,361.778,5,0
10856,4186847269,391044,12220.1,41.75,56.5,63.5,365.991,5,0
10866,4190760011,390637,12207.4,41.75,56.5,63.5,369.267,5,0
10876,4194678569,391218,12225.6,41.75,56.5,63.5,363.339,5,0
10886,4198595471,391128,12222.8,41.75,56.5,63.5,360.218,5,0
10896,4202512766,391108,12222.1,41.75,56.5,63.5,372.387,5,0
10906,4206426686,390778,12211.8,41.75,56.5,63.5,358.97,5,0
10916,4210339525,391172,12224.1,41.75,56.5,63.5,364.219,5,0
10926,4214249482,390521,12203.8,41.75,56.5,63.5,370.203,5,0
10936,4218156155,390045,12188.9,41.75,56.5,63.5,358.97,5,0
10946,4222069969,390772,12211.6,41.75,56.5,63.5,358.034,5,0
10956,4225991143,390897,12215.5,41.75,56.5,63.5,356.386,5,0
10966,4229902705,390530,12204.1,41.75,56.5,63.5,353.042,5,0
10976,4233816001,390710,12209.7,41.75,56.5,63.5,358.034,5,0
10986,4237727742,390566,12205.2,41.75,56.5,63.5,368.955,5,0
10996,4241643863,391014,12219.2,41.75,56.5,63.5,355.382,5,0
11006,4245554788,390472,12202.2,41.75,56.5,63.5,357.566,5,0
11016,4249464098,390339,12198.1,41.75,56.5,63.5,359.126,5,0
11026,4253371987,390165,12192.7,41.75,56.5,63.5,363.027,5,0
11036,4257281439,390346,12198.3,41.75,56.5,63.5,356.318,5,0
11046,4261197257,390959,12217.5,41.75,56.5,63.5,354.758,5,0
11056,4265109166,390603,12206.3,41.75,56.5,63.5,364.431,5,0
11066,4269021352,390586,12205.8,41.75,56.5,63.5,356.63,5,0
11076,4272933118,390578,12205.5,41.75,56.5,63.5,359.438,5,0
11086,4276846620,390760,12211.2,41.75,56.5,63.5,356.006,5,0
11096,4280759871,390681,12208.8,41.75,56.5,63.5,359.126,5,0
11106,4284667449,390213,12194.2,41.75,56.5,63.5,355.85,5,0
11116,4288579085,390583,12205.7,41.75,56.5,63.5,353.666,5,0
11126,4292485875,390617,12206.8,41.75,56.5,63.5,361.562,5,0
11136,4296395748,390376,12199.2,41.75,56.5,63.5,351.014,5,0
11146,4300304420,390282,12196.3,41.75,56.5,63.5,366.459,5,0
11156,4304208636,389766,12180.2,41.75,56.5,63.5,360.218,5,0
11166,4308112714,389791,12181,41.75,56.5,63.5,353.978,5,0
11176,4312024837,390628,12207.1,41.75,56.5,63.5,356.786,5,0
11186,4315930446,389938,12185.6,41.75,56.5,63.5,364.119,5,0
11196,4319836425,389992,12187.3,41.75,56.5,63.5,361.466,5,0
11206,4323748327,390562,12205.1,41.75,56.5,63.5,356.786,5,0
11216,4327660916,390685,12208.9,41.75,56.5,63.5,361.154,5,0
11226,4331573799,390672,12208.5,41.75,56.5,63.5,358.658,5,0
11236,4335482308,390216,12194.3,41.75,56.5,63.5,364.275,5,0
11246,4339388342,390007,12187.7,41.75,56.5,63.5,366.927,5,0
11256,4343297468,390293,12196.7,41.75,56.5,63.5,366.147,5,0
11266,4347210221,390680,12208.8,41.75,56.5,63.5,367.395,5,0
11276,4351119526,390324,12197.6,41.75,56.5,63.5,355.226,5,0
11286,4355026705,390120,12191.2,41.75,56.5,63.5,352.106,5,0
11296,4358937426,390455,12201.7,41.75,56.5,63.5,360.842,5,0
11306,4362846467,390272,12196,41.75,56.5,63.5,366.147,5,0
11316,4366759373,390674,12208.6,41.75,56.5,63.5,356.63,5,0
11326,4370669198,390377,12199.3,41.75,56.5,63.5,357.41,5,0
11336,4374580923,390572,12205.4,41.75,56.5,63.5,356.63,5,0
11346,4378489690,390279,12196.2,41.75,56.5,63.5,368.019,5,0
11356,4382400227,390487,12202.7,41.75,56.5,63.5,364.431,5,0
11366,4386305064,390414,12200.4,41.75,56.5,63.5,361.406,5,0
11376,4390209999,389980,12186.9,41.75,56.5,63.5,355.85,5,0
11386,4394113859,390302,12196.9,41.75,56.5,63.5,363.75,5,0
11396,4398021037,390161,12192.5,41.75,56.5,63.5,359.126,5,0
11406,4401925916,390415,12200.5,41.75,56.5,63.5,362.188,5,0
11416,4405840427,390863,12214.5,41.75,56.5,63.5,359.126,5,0
11426,4409749351,390294,12196.7,41.75,56.5,63.5,360.062,5,0
11436,4413655601,389989,12187.1,41.75,56.5,63.5,353.978,5,0
11446,4417568808,390753,12211,41.75,56.5,63.5,352.106,5,0
11456,4421480521,390548,12204.6,41.75,56.5,63.5,355.226,5,0
11467,4425391681,390518,12203.7,41.75,56.5,63.5,355.07,5,0
11477,4429304716,390659,12208.1,41.75,56.5,63.5,358.814,5,0
11487,4433214428,390389,12199.7,41.75,56.5,63.5,355.85,5,0
11497,4437122802,390221,12194.4,41.75,56.5,63.5,352.574,5,0
11507,4441036193,390701,12209.4,41.75,56.5,63.5,376.131,5,0
11517,4444948925,390670,12208.4,41.75,56.5,63.5,362.715,5,0
11527,4448858728,390385,12199.5,41.75,56.5,63.5,367.863,5,0
11537,4452771924,390698,12209.3,41.75,56.5,63.5,345.242,5,0
11547,4456685365,390743,12210.7,41.75,56.5,63.5,356.63,5,0
11557,4460593609,390231,12194.7,41.75,56.5,63.5,351.638,5,0
11567,4464505049,390495,12203,41.75,56.5,63.5,357.254,5,0
11577,4468414213,390315,12197.4,41.75,56.5,63.5,353.822,5,0
11587,4472326752,390655,12208,41.75,56.5,63.5,365.211,5,0
11597,4476238113,390531,12204.1,41.75,56.5,63.5,359.126,5,0
11607,4480148728,390442,12201.3,41.75,56.5,63.5,354.914,5,0
11617,4484063099,390810,12212.8,41.75,56.5,63.5,365.055,5,0
11627,4487982689,390755,12211.1,41.75,56.5,63.5,358.879,5,0
11637,4491899293,391032,12219.7,41.75,56.5,63.5,355.538,5,0
11647,4495816606,391147,12223.3,41.75,56.5,63.5,351.17,5,0
11657,4499735178,391239,12226.2,41.75,56.5,63.5,360.842,5,0
11667,4503652518,391106,12222.1,41.75,56.5,63.5,365.523,5,0
11677,4507563096,390570,12205.3,41.75,56.5,63.5,353.198,5,0
